id,text,label,subtype,source,received,notes
e01300,"For 7 FREE days of Loving!!! Get 1m ways to say I LOVE YOU to that special person. Text LOVE to 33326 to receive daily sms. To opt-out, text NO to 38321.",scam,other_scam,exais,2014-01-23,REVIEW: fraud or marketing?
e01301,"Watch your thoughts; they become words. Watch your words; they become actions. Watch your actions, they become habits. Inculcate a good one today!",scam,other_scam,exais,2014-08-08,REVIEW: fraud or marketing?
e01302,Our past is a series of lessons that advance us to higher levels of living and loving. The relationships we entered or ended taught us necessary lessons,scam,other_scam,exais,2014-08-08,REVIEW: fraud or marketing?
e01303,"If your daily life seems poor, do not blame it, but rather, blame yourself and know that you have not been poetic enough to capture its richness.",scam,other_scam,exais,2014-07-08,REVIEW: fraud or marketing?
e01304,"You were born with potential. You were born with goodness and trust. You were born with ideals. You were born with wings, so learn to use them and fly!",scam,other_scam,exais,2014-07-08,REVIEW: fraud or marketing?
e01305,God and men are like 2 lovers who have made a mistake on the location of their meeting place. Men waits for God in time and God waits for men in eternity.,scam,other_scam,exais,2014-06-08,REVIEW: fraud or marketing?
e01306,"The happiness of ur life depends upon the quality of ur thoughts so,guard accordingly and take care that u entertain no notions unsuitable to virtue.",scam,other_scam,exais,2014-06-08,REVIEW: fraud or marketing?
e01307,Be more concerned with ur character than with ur reputation. Ur character is what u really are while your reputation is merely what others think u are.,scam,other_scam,exais,2014-05-08,REVIEW: fraud or marketing?
e01308,Dont be afraid to fail or waste energy trying to cover up for it. Learn from it and go on to the next challenge. Its OK to fail. It helps you grow!,scam,other_scam,exais,2014-04-08,REVIEW: fraud or marketing?
e01309,"Life should be measured not by the number of years but rather by the love shared, the memories made, the joy given and the blessings received.",scam,other_scam,exais,2014-04-08,REVIEW: fraud or marketing?
e01310,You can have anything u want if you want it desperately enough. U must want it with an inner exuberance that erupts through the skin and joins the energy.,scam,other_scam,exais,2014-03-08,REVIEW: fraud or marketing?
e01311,"Life isnt about expecting and hoping, its about doing and becoming.Its about the choices uve made and the ones ure about to make.Pick wisely!",scam,other_scam,exais,2014-02-08,REVIEW: fraud or marketing?
e01312,Life is a great travel trip. The only problem is that it doesnt come with a map.We have to search for our own way to reach the destination.,scam,other_scam,exais,2014-02-08,REVIEW: fraud or marketing?
e01313,"Its not the strongest of species that survives, nor the most intelligent but the one most responsive to change. Change is the rule of life!",scam,other_scam,exais,2014-01-08,REVIEW: fraud or marketing?
e01314,"Always enjoy life, no matter how hard it seems. When life give you a thousand reasons to cry, show the world that you have million reasons to smile.",scam,other_scam,exais,2014-31-07,REVIEW: fraud or marketing?
e01315,"Its a good idea to leave your problems to God, but dont complain if they dont get resolved. For u know, its only YOU who can solve them.",scam,other_scam,exais,2014-31-07,REVIEW: fraud or marketing?
e01316,"Guard ur roving thoughts with a jealous care,for speech is but the dialer of thoughts and any1 can plainly read in ur words whats on ur mind.",scam,other_scam,exais,2014-29-07,REVIEW: fraud or marketing?
e01317,"We live in deeds, not years; in thoughts, not breaths; in feelings, not figures. He lives best, who thinks most, feels the noblest and acts the best.",scam,other_scam,exais,2014-29-07,REVIEW: fraud or marketing?
e01318,"Friendship is a prized gift that gives our heart a lift, a blessing we just cant do without because friendship is what living is all about!",scam,other_scam,exais,2014-28-07,REVIEW: fraud or marketing?
e01319,Every lucky happening and every lucky break are little gifts from God above that are ours to freely take.Always remember God is there for u.,scam,promo_win,exais,2014-28-07,REVIEW: fraud or marketing?
e01320,"Dreamers are the architects of greatness. Their wisdom lies within their souls.Dream long and hard, because someday your dream will come true.",scam,other_scam,exais,2014-27-07,REVIEW: fraud or marketing?
e01321,"The poet does not fear death,not coz he believes in the fantasy,but coz death constantly visits his thoughts and is thus an image of a serene dialogue.",scam,other_scam,exais,2014-27-07,REVIEW: fraud or marketing?
e01322,"Dont place ur mistakes on ur head, their weight may crush u. Instead,place them under ur feet and use them as a platform to view ur horizons.",scam,other_scam,exais,2014-26-07,REVIEW: fraud or marketing?
e01323,Dont be like a parrot; be like an eagle.A parrot speaks but cant fly high whereas an eagle is silent and has the willpower to touch the sky!,scam,other_scam,exais,2014-26-07,REVIEW: fraud or marketing?
e01324,Challenges are tough to those who never face them but easy to those who accept them. Accept every challenge with a smile and see it disappear!,scam,other_scam,exais,2014-25-07,REVIEW: fraud or marketing?
e01325,"Believe in the rewards that await u, believe in the harvest in store. Believe in the futures promise, each new day gives a new chance to u.",scam,other_scam,exais,2014-24-07,REVIEW: fraud or marketing?
e01326,Strength does not come from winning.Your struggles develop your strengths.When you go through hardships and decide not to surrender that is strength.,scam,other_scam,exais,2014-24-07,REVIEW: fraud or marketing?
e01327,"Being happy doesnt mean everything is perfect, it just means that u decided to look beyond the imperfections. Its a good way to live life.",scam,other_scam,exais,2014-23-07,REVIEW: fraud or marketing?
e01328,"Appreciation is the highest form of prayer, for it acknowledges the presence of good wherever you shine the light of your thankful thoughts.",scam,other_scam,exais,2014-23-07,REVIEW: fraud or marketing?
e01329,Do not spoil what you have by desiring what you do not have; and always remember that what you now have was once among the things you only hoped for.,scam,other_scam,exais,2014-22-07,REVIEW: fraud or marketing?
e01330,"An optimist is a person who sees a green light everywhere,while a pessimist sees only the red stoplight. The truly wise person is colorblind",scam,other_scam,exais,2014-22-07,REVIEW: fraud or marketing?
e01331,"Always dream and shoot higher than you know how to. Dont bother just to be better than your contemporaries, try to be better than yourself.",scam,other_scam,exais,2014-21-07,REVIEW: fraud or marketing?
e01332,"Disciplining yourself to do what you know is right and important, although difficult, is the highroad to pride, self-esteem, and personal satisfaction.",scam,other_scam,exais,2014-21-07,REVIEW: fraud or marketing?
e01333,"Fear less, hope more, eat less, chew more, whine less, breathe more, talk less, say more, hate less, love more and good things will be yours.",scam,other_scam,exais,2014-20-07,REVIEW: fraud or marketing?
e01334,"Stand upright, speak thy thoughts, declare The truth thou hast, that all may share; Be bold, proclaim it everywhere: They only live who dare.",scam,other_scam,exais,2014-19-07,REVIEW: fraud or marketing?
e01335,"Circumstances are difficult to change; but by changing yourself, you automatically change the effects of the circumstances and this you can do anytime.",scam,other_scam,exais,2014-19-07,REVIEW: fraud or marketing?
e01336,"To wait for someone else, or to expect someone else to make my life richer, or fuller, or more satisfying, puts you in a constant state of suspension.",scam,other_scam,exais,2014-18-07,REVIEW: fraud or marketing?
e01337,"What matters is to live in the present, live now, for every moment is now. It is your thoughts and acts of the moment that create your future.",scam,other_scam,exais,2014-17-07,REVIEW: fraud or marketing?
e01338,Time indeed heals. We just need the minute hand to move on and not let it stop for us to keep going on; without notice the past is far behind.,scam,other_scam,exais,2014-17-07,REVIEW: fraud or marketing?
e01339,"The most extraordinary thing about this life is that YOU are the author of your own destiny, and you get to decide whats in the next chapter.",scam,other_scam,exais,2014-16-07,REVIEW: fraud or marketing?
e01340,You can take from every experience what it has to offer you. And you cannot be defeated if you just keep taking one breath followed by another.,scam,other_scam,exais,2014-15-07,REVIEW: fraud or marketing?
e01341,"There are some people who live in a dream world, and there are some who face reality and then there are those who turn one into the other.",scam,other_scam,exais,2014-15-07,REVIEW: fraud or marketing?
e01342,"Real confidence comes from knowing and accepting yourself-your strengths and limitations, in contrast to depending on affirmation from others.",scam,other_scam,exais,2014-14-07,REVIEW: fraud or marketing?
e01343,A friend is someone who knows the song in your heart and sings it back to you when you have forgotten how it goes. Be a friend to someone!,scam,other_scam,exais,2014-14-07,REVIEW: fraud or marketing?
e01344,"What you lost in the past was a part of your destiny, but what you will get in future will be the combination of both your efforts and luck.",scam,other_scam,exais,2014-13-07,REVIEW: fraud or marketing?
e01345,"Troubles are like washing machines, they twist, turn and knock us around, but in the end we come out cleaner, brighter and better than before.",scam,other_scam,exais,2014-13-07,REVIEW: fraud or marketing?
e01346,"The game of life is the game of boomerangs. Our thoughts, deeds and words return to us sooner or later. Be kind to get kindness in return.",scam,other_scam,exais,2014-12-07,REVIEW: fraud or marketing?
e01347,"Strength-Hard work spotlights the character of people: Some turn up their sleeves, some turn up their noses and some dont turn up at all.",scam,other_scam,exais,2014-12-07,REVIEW: fraud or marketing?
e01349,"Given any condition anyone is in, good or bad, a man has only two choices to make: Change the condition or Adapt to it. Choose the latter.",scam,other_scam,exais,2014-10-07,REVIEW: fraud or marketing?
e01350,Unrest of spirit is a mark of life. One problem after another presents itself and in the solving of them we can find our greatest pleasure.,scam,other_scam,exais,2014-10-07,REVIEW: fraud or marketing?
e01351,"There is nothing in which the birds differ more from man, than the way in which they can build, and yet leave a landscape as it was before.",scam,other_scam,exais,2014-09-07,REVIEW: fraud or marketing?
e01352,"He is only advancing in life, whose heart is getting softer, his blood warmer, his brain quicker and his spirit entering into living peace.",scam,other_scam,exais,2014-09-07,REVIEW: fraud or marketing?
e01353,Within you lies the power to do things you never dreamed possible. This power becomes available to u just as soon as you change ur beliefs.,scam,other_scam,exais,2014-08-07,REVIEW: fraud or marketing?
e01354,"What matters in life is not what you think you can do, but what you really do. So put your thoughts to action and see what miracles you do.",scam,other_scam,exais,2014-08-07,REVIEW: fraud or marketing?
e01355,There will always be dreams grander or humbler than your own but there will never be a dream exactly like your own. Believe in your dreams!,scam,other_scam,exais,2014-07-07,REVIEW: fraud or marketing?
e01356,"The world is not a parking place; its a racetrack. Keep moving. No matter when and where u start, u can reach your goal and make a new record!",scam,other_scam,exais,2014-07-07,REVIEW: fraud or marketing?
e01358,"The remarkable thing about fearing God is that when you fear God you fear nothing else, whereas if you do not fear God you fear everything.",scam,other_scam,exais,2014-06-07,REVIEW: fraud or marketing?
e01359,"Tackle life with all your skills. Overcome each and every hill. If you persist with all your will, you will enjoy life and all its thrills.",scam,other_scam,exais,2014-05-07,REVIEW: fraud or marketing?
e01360,Sometimes apologizing doesnt mean that ure wrong and the other is right. It only means that u value the relationship much more than ur ego!,scam,other_scam,exais,2014-05-07,REVIEW: fraud or marketing?
e01361,Pure water is always colourless and crystal clear. Great human beings are always simple and transparent. Embrace the ones that bless your life!,scam,other_scam,exais,2014-04-07,REVIEW: fraud or marketing?
e01362,"Dont love the one who is beautiful for the world, love the one who makes your world beautiful.",scam,other_scam,exais,2014-04-07,REVIEW: fraud or marketing?
e01363,Our life begins with our cry our life ends with others cry. Try to utilize this gap and laugh as much as possible.,scam,other_scam,exais,2014-03-07,REVIEW: fraud or marketing?
e01364,"Happiness is when what you think, what you say and what you do are in harmony.",scam,other_scam,exais,2014-03-07,REVIEW: fraud or marketing?
e01365,"You are today where your thoughts have brought you, you will be tomorrow where your thoughts take you.",scam,other_scam,exais,2014-02-07,REVIEW: fraud or marketing?
e01366,"Success is not the key to happiness, instead happiness is the key to success. If you love what you are doing, you will be successful.",scam,other_scam,exais,2014-02-07,REVIEW: fraud or marketing?
e01367,There are only two people who can tell you the truth about yourself. A friend who has lost his temper and an enemy who starts loving you.,scam,other_scam,exais,2014-01-07,REVIEW: fraud or marketing?
e01368,Opportunity looks insignificant when its coming and big when its gone! Problem looks big when it coming and insignificant when its gone.,scam,other_scam,exais,2014-01-07,REVIEW: fraud or marketing?
e01370,"Company of good people is like the shop of perfume, whether you buy it or not, You are bound to receive the fragrance.",scam,other_scam,exais,2014-30-06,REVIEW: fraud or marketing?
e01372,If you cannot find the brighter side of life polish the darker side.,scam,other_scam,exais,2014-30-06,REVIEW: fraud or marketing?
e01373,"Its hard to wait on something we know might never be ours, but its even harder to give it up when you know it was the only thing you wanted.",scam,other_scam,exais,2014-29-06,REVIEW: fraud or marketing?
e01374,We do not make many mistakes. We repeat the same mistakes many times and keep expecting a different result every time.,scam,other_scam,exais,2014-29-06,REVIEW: fraud or marketing?
e01376,A leader is not a person who can perform better than his people- but someone who can inspire his people to perform better than himself.,scam,other_scam,exais,2014-28-06,REVIEW: fraud or marketing?
e01377,"While we were learning to speak, mom understood everything we tried to say. Today we say a lot and claim mom you dont understanding anything.",scam,other_scam,exais,2014-28-06,REVIEW: fraud or marketing?
e01378,"What is status? Its spending the money which we dont have, for the things which we dont need to show the people whom we dont know.",scam,other_scam,exais,2014-27-06,REVIEW: fraud or marketing?
e01379,Time makes us forget some people but there are some people who makes us forget the time.,scam,other_scam,exais,2014-27-06,REVIEW: fraud or marketing?
e01380,"Success also hurts when you dont have loved one to wish you, failure also looks beautiful when you have a loved to support you.",scam,other_scam,exais,2014-26-06,REVIEW: fraud or marketing?
e01381,"Its not important to go to heaven after we leave, but its important to create a heaven before we leave.",scam,other_scam,exais,2014-26-06,REVIEW: fraud or marketing?
e01382,"If you want happiness in your life then never be a beggar of love, but always be a donor of love.",scam,other_scam,exais,2014-25-06,REVIEW: fraud or marketing?
e01383,"Trust is like an elastic being stretched by two people. As long as you hold on to it, you will be happy. The moment one leaves the other gets terrible pain.",scam,other_scam,exais,2014-25-06,REVIEW: fraud or marketing?
e01384,There is no road in the world that goes to happiness. But happiness itself is the only way which goes anywhere in the world.,scam,other_scam,exais,2014-24-06,REVIEW: fraud or marketing?
e01385,"When you rise up, your friends know who you are. When you fall down, you know who your friends are!",scam,other_scam,exais,2014-24-06,REVIEW: fraud or marketing?
e01386,People can live without the person who says- You Are MINE but cant live without the person who says- I am YOURS.,scam,other_scam,exais,2014-23-06,REVIEW: fraud or marketing?
e01387,Negative thinkers focus on PROBLEMS- but positive thinkers focus on SOLUTIONS.,scam,other_scam,exais,2014-23-06,REVIEW: fraud or marketing?
e01388,Its just meaningless to expect your partner to be of your kind because you cannot hold their right hand in your right to walk together.,scam,other_scam,exais,2014-22-06,REVIEW: fraud or marketing?
e01389,"If someone points your mistake be happy that at least someone is there, who is interested in your betterment.",scam,other_scam,exais,2014-22-06,REVIEW: fraud or marketing?
e01390,An enemy occupies more space in the brain than a friend in the heart.,scam,other_scam,exais,2014-21-06,REVIEW: fraud or marketing?
e01391,There are only two sure ways to buy peace in life forgive what we cannot forget or forget what we cannot forgive.,scam,other_scam,exais,2014-21-06,REVIEW: fraud or marketing?
e01392,Positive thinking is not only about expecting the best to happen but it is also accepting whatever happens is for the best.,scam,other_scam,exais,2014-20-06,REVIEW: fraud or marketing?
e01393,Some reasons make relationships precious but only precious relationship are made without no reason.,scam,other_scam,exais,2014-20-06,REVIEW: fraud or marketing?
e01394,Success without positive attitude is called luck but success with positive attitude is called achievement.,scam,other_scam,exais,2014-19-06,REVIEW: fraud or marketing?
e01395,"When our nails are growing, we cut our nails and not our fingers similarly when ego starts rising, cut your ego not your relations.",scam,other_scam,exais,2014-19-06,REVIEW: fraud or marketing?
e01396,Two bulls always fight in a human mind- Good and Bad. Do you know which one wins? The one you feed the most.,scam,other_scam,exais,2014-18-06,REVIEW: fraud or marketing?
e01397,"Style is what should be shown to strangers, if it is showed to dear ones, it becomes attitude.",scam,other_scam,exais,2014-18-06,REVIEW: fraud or marketing?
e01398,"A small dot can stop a big sentence, but few more dots can give continuity. Every ending can be a new beginning!",scam,other_scam,exais,2014-17-06,REVIEW: fraud or marketing?
e01399,Life has no second edition to correct it later. It has only one edition which should be the best so be careful while writing every page.,scam,other_scam,exais,2014-15-06,REVIEW: fraud or marketing?
e01400,Speak only when you feel your words are better than the silence.,scam,other_scam,exais,2014-15-06,REVIEW: fraud or marketing?
e01401,"Life is the best school, god is the best teacher. Problem is the best assignment, Failure is the best revision.",scam,other_scam,exais,2014-13-06,REVIEW: fraud or marketing?
e01402,A relationship doesnt builds by just shaking hands in the best times. But it blossoms by holding the hands firmly in the critical times.,scam,other_scam,exais,2014-12-06,REVIEW: fraud or marketing?
e01403,"If your vision is for a year plant wheat, if your vision is for ten years plant trees, but if your vision is for a lifetime plant people.",scam,other_scam,exais,2014-12-06,REVIEW: fraud or marketing?
e01404,Failure is not when you dont reach your GOALS. It is when you dont have any goals to reach.,scam,other_scam,exais,2014-11-06,REVIEW: fraud or marketing?
e01405,The best defence to a verbal attack is silence. Try to control and curb your urge to answer back.,scam,other_scam,exais,2014-11-06,REVIEW: fraud or marketing?
e01406,"A good relation does not depends on how good understanding we have, but it depends on how better we avoid misunderstanding.",scam,other_scam,exais,2014-10-06,REVIEW: fraud or marketing?
e01407,Life is the art of drawing without an eraser so be careful while taking any small decisions about the valuable pages of life.,scam,other_scam,exais,2014-10-06,REVIEW: fraud or marketing?
e01408,"Vision without action is a day dream, Action without vision is a nightmare.",scam,other_scam,exais,2014-09-06,REVIEW: fraud or marketing?
e01409,"Life is like a novel and everyday is a new page, so if a page is sad dont worry just turn the page next one will be happy.",scam,other_scam,exais,2014-09-06,REVIEW: fraud or marketing?
e01410,"Living in the favourable and unfavourable situation is called a part of life, but smiling in all those situations is called art of life.",scam,other_scam,exais,2014-08-06,REVIEW: fraud or marketing?
e01411,"Forget your own sadness by creating a little happiness for others. Because when you are good to others, you are best to yourself.",scam,other_scam,exais,2014-08-06,REVIEW: fraud or marketing?
e01412,Life is a continuous challenge and a constant struggle from up to down. We are not made rich by what is in our pocket but by what is in our hearts.,scam,other_scam,exais,2014-07-06,REVIEW: fraud or marketing?
e01413,"People say find good people and leave the bad ones, but lets change it by finding the good in people and ignore the bad in them.",scam,other_scam,exais,2014-07-06,REVIEW: fraud or marketing?
e01414,"Trust is a like a paper- once it is crumpled, it cannot be perfect again.",scam,other_scam,exais,2014-06-06,REVIEW: fraud or marketing?
e01415,"Never expect things to happen, struggle and make them happen. Never expect yourself to be given a good value create a value of your own.",scam,other_scam,exais,2014-06-06,REVIEW: fraud or marketing?
e01416,Speaking truth but with anger in the background or truth with hatred does not bring success. Speak firmly with sweetness.,scam,other_scam,exais,2014-05-06,REVIEW: fraud or marketing?
e01417,"Darkest time of the day is the minute before sunrise. When you feel its the darkest moment in life, the bright moment is just a minute away.",scam,other_scam,exais,2014-05-06,REVIEW: fraud or marketing?
e01418,"Past mistakes and failures are like stern and compelling schoolteachers, pushing you to work even harder for great scholarship and success.",scam,other_scam,exais,2014-04-06,REVIEW: fraud or marketing?
e01419,Our life begins with our cry and ends with anothers cry. Try to fill this gap with as much laughter as possible. Live life to the fullest!,scam,other_scam,exais,2014-04-06,REVIEW: fraud or marketing?
e01420,Nothing worthwhile ever happens quickly and easily. You achieve only as you are determined to achieve and as you keep at it until you have.,scam,other_scam,exais,2014-03-06,REVIEW: fraud or marketing?
e01421,"If you can muster the courage to face problems, they will vanish soon. A ship at harbour is safe, but that is not what ships are built for.",scam,other_scam,exais,2014-03-06,REVIEW: fraud or marketing?
e01422,"Fear is a habit; so is defeat, anxiety, despair and hopelessness. Eliminate all these negative habits with 2 simple resolves: I can and I will!",scam,other_scam,exais,2014-02-06,REVIEW: fraud or marketing?
e01423,"Everyone has a voice deep inside; a voice that says, shine. The only difference-some have loud voices; some have quiet ones. Listen hard!",scam,other_scam,exais,2014-02-06,REVIEW: fraud or marketing?
e01424,"Dreaming what you want to dream, thats the beauty of the human mind. Doing anything you want to do, thats the strength of the human will.",scam,other_scam,exais,2014-01-06,REVIEW: fraud or marketing?
e01425,Does any one of us try to change the bad world we crib about? Lets do atleast 1 thing today that makes the world a better place to live in.,scam,other_scam,exais,2014-31-05,REVIEW: fraud or marketing?
e01426,Do not brood over your past mistakes and failures as this will only fill your mind with grief and regret. Just never repeat them in the future.,scam,other_scam,exais,2014-31-05,REVIEW: fraud or marketing?
e01427,A great thing a little lamp can do but the huge sun cannot is that it can spread light at night. No one is superior by size but by purpose.,scam,other_scam,exais,2014-30-05,REVIEW: fraud or marketing?
e01428,"When life seems tough, go on. When things go wrong, keep moving on. Bear in mind that God has given u strength to keep trying not surrender.",scam,other_scam,exais,2014-30-05,REVIEW: fraud or marketing?
e01429,What you get by achieving your goals is not as important as what you become by achieving your goals.How u change will stay with you forever!,scam,other_scam,exais,2014-29-05,REVIEW: fraud or marketing?
e01430,"Undertake something that is difficult, it will do u good. Unless u try to do something beyond what u have already mastered, ull never grow.",scam,other_scam,exais,2014-29-05,REVIEW: fraud or marketing?
e01431,There is a direct relationship between joy and effort. The joy of success is in the same ratio as the amount of effort expended to achieve it.,scam,other_scam,exais,2014-28-05,REVIEW: fraud or marketing?
e01432,"The will to win, the desire to succeed, the urge to reach ur full potential, these are the keys that unlock the door to personal excellence.",scam,other_scam,exais,2014-28-05,REVIEW: fraud or marketing?
e01433,"The ups and downs in life are what make us who we are. They teach us,give us insight on life lessons and give us the strength we need to hold on",scam,other_scam,exais,2014-27-05,REVIEW: fraud or marketing?
e01434,The road to success is always under construction.You could encounter potholes and delays but you must keep your eye on the goal and keep moving.,scam,other_scam,exais,2014-27-05,REVIEW: fraud or marketing?
e01435,The most important things in life have been accomplished by people who kept on trying when there seemed to be no hope at all. Never give up!,scam,other_scam,exais,2014-26-05,REVIEW: fraud or marketing?
e01436,The human brain is the most extraordinary computer of all times. Program it in the right way and your life will move in the right direction.,scam,other_scam,exais,2014-26-05,REVIEW: fraud or marketing?
e01438,"To live a little better, to always be forgiving, to add a little sunshine in this world were living.Never give up on ur desire to stride on",scam,other_scam,exais,2014-25-05,REVIEW: fraud or marketing?
e01439,"One hurts you so that you may find someone who can heal you, if nobody is there to hurt you, you will never know the person who cares for you.",scam,other_scam,exais,2014-24-05,REVIEW: fraud or marketing?
e01440,Obstacles are those frightful things you see when you take your eyes off your goal. Just fix your gaze on your aim and the hurdles will disappear.,scam,other_scam,exais,2014-24-05,REVIEW: fraud or marketing?
e01441,"No matter what your current situation is, youve never been more blessed than you are right now. Every second we get is an absolute miracle.",scam,other_scam,exais,2014-23-05,REVIEW: fraud or marketing?
e01442,"No matter how small and unimportant what were doing may seem, if we do it well, it may soon become the step thatll lead us to better things.",scam,other_scam,exais,2014-23-05,REVIEW: fraud or marketing?
e01443,"Look forward to tomorrow, only then you will be able to fix the mistakes you made today. With every sunrise, rises a new opportunity to succeed.",scam,other_scam,exais,2014-22-05,REVIEW: fraud or marketing?
e01444,"Live it up by smiling at the people you meet, knowing that those who do not return the smile need it the most.It costs nothing but gives much.",scam,other_scam,exais,2014-22-05,REVIEW: fraud or marketing?
e01445,"The enormity of your problems is nothing compared with your ability to solve them. By overestimating the problems, you underestimate yourself.",scam,other_scam,exais,2014-21-05,REVIEW: fraud or marketing?
e01446,"Start by doing whats necessary, then do whats possible and by the end of it, you will be doing the impossible. Never underestimate yourself!",scam,other_scam,exais,2014-20-05,REVIEW: fraud or marketing?
e01447,"Real beauty is found in oneself. Thats the tranquil beach,the beautiful sunset. To travel is to travel inward. Thats the ultimate vacation",scam,other_scam,exais,2014-20-05,REVIEW: fraud or marketing?
e01449,"Persist, persevere. Life is giving you the opportunity now so dont let one more moment escape your capacity to have, be or get what you want.",scam,other_scam,exais,2014-19-05,REVIEW: fraud or marketing?
e01450,"When things dont go right, when there is no ray of light and its hard to carry on, tell yourself- I will be STRONG!",scam,other_scam,exais,2014-18-05,REVIEW: fraud or marketing?
e01451,"Innocence is sweet, ignorance is sour, but negligence is bitter. Negligence is the worst way of deceiving yourself.",scam,other_scam,exais,2014-18-05,REVIEW: fraud or marketing?
e01452,Action may not always bring happiness but there is no happiness without action.,scam,other_scam,exais,2014-17-05,REVIEW: fraud or marketing?
e01453,Never go away from friends for their petty faults. Remember in a relationship you need affection and not perfection.,scam,other_scam,exais,2014-17-05,REVIEW: fraud or marketing?
e01454,A man of wealth has many enemies while a man of knowledge has many friends.,scam,other_scam,exais,2014-16-05,REVIEW: fraud or marketing?
e01455,"Staying far never breaks a relation, staying near never builds a relation! An invisible vibration between hearts keeps a relation special.",scam,other_scam,exais,2014-16-05,REVIEW: fraud or marketing?
e01456,"Be spontaneous in life, it brings the best out of you sometime it even surprises you too.",scam,other_scam,exais,2014-15-05,REVIEW: fraud or marketing?
e01457,"What is the secret of success? Right decisions, How do you make right decisions? Experience, How do you get experience? Wrong decisions.",scam,other_scam,exais,2014-15-05,REVIEW: fraud or marketing?
e01458,"An obstacle in the mind is worse than an obstacle on your path. If you think you can, may be you can but if you think you cant certainly you cant.",scam,other_scam,exais,2014-14-05,REVIEW: fraud or marketing?
e01459,Do not love the one who is beautiful for the world but love the one who makes your world beautiful.,scam,other_scam,exais,2014-14-05,REVIEW: fraud or marketing?
e01460,"BUT is a very tricky word, use it to question yourself and avoid using it on people you love and respect.",scam,other_scam,exais,2014-13-05,REVIEW: fraud or marketing?
e01461,Mans first and foremost duty is to bring blossoms. Idle curiosity is worse than ignorance.,scam,other_scam,exais,2014-13-05,REVIEW: fraud or marketing?
e01462,"The great Universe is open to us,but we are not always open to its blessings, its inspirations and its lessons.",scam,other_scam,exais,2014-12-05,REVIEW: fraud or marketing?
e01463,There is one way to reach the hearts of people and that is first by reaching our own depth.,scam,other_scam,exais,2014-12-05,REVIEW: fraud or marketing?
e01464,"When a person yields to selfish impulses, it shatters his moral fibre, weakens him and eventually the ego overcomes him.",scam,other_scam,exais,2014-11-05,REVIEW: fraud or marketing?
e01465,Only when we are ready to give up without calculation or fear of results we are able to do big things.,scam,other_scam,exais,2014-11-05,REVIEW: fraud or marketing?
e01466,People who fasten themselves to small things deprive themselves of the bigger things in life.,scam,other_scam,exais,2014-10-05,REVIEW: fraud or marketing?
e01467,Human beings become big or small according to the use they make of their opportunities.,scam,other_scam,exais,2014-10-05,REVIEW: fraud or marketing?
e01468,People who lack in fineness of feeling also lack in sense of sanctity.,scam,other_scam,exais,2014-09-05,REVIEW: fraud or marketing?
e01469,People who are interested in life and full of hope are more interesting and more attractive to others.,scam,other_scam,exais,2014-08-05,REVIEW: fraud or marketing?
e01470,"Never raise hand or voice when adverse things come. Try to endure all this, it will bring true strength.",scam,other_scam,exais,2014-08-05,REVIEW: fraud or marketing?
e01471,Hope flourishes when love abounds. Make a room for plenty of love in your life.,scam,other_scam,exais,2014-07-05,REVIEW: fraud or marketing?
e01473,Never get tired of doing little things for others because those little things occupy the biggest part in their heart.,scam,other_scam,exais,2014-06-05,REVIEW: fraud or marketing?
e01474,"Just think! In the past, nobody had a watch but everyone had time. Now every one has a watch but nobody has time.",scam,other_scam,exais,2014-05-05,REVIEW: fraud or marketing?
e01475,If your inner self is not satisfied with you then you will never be able to satisfy the outer circle.,scam,other_scam,exais,2014-05-05,REVIEW: fraud or marketing?
e01476,"If we are in tune, we can go through the greatest misfortune without being crushed. But if not in tune we are in danger.",scam,other_scam,exais,2014-04-05,REVIEW: fraud or marketing?
e01477,Never deprive someone of hope-it may be all they have.,scam,other_scam,exais,2014-04-05,REVIEW: fraud or marketing?
e01478,"Your relationship can be a beacon of hope to the outside world as you show devotion, love, humour and understanding to each other.",scam,other_scam,exais,2014-03-05,REVIEW: fraud or marketing?
e01479,"Remember we all stumble, every one of us. That is why it is a comfort to go hand in hand.",scam,other_scam,exais,2014-03-05,REVIEW: fraud or marketing?
e01480,The frame of mind you are in can dictate how you deal with people today and everyday.,scam,other_scam,exais,2014-02-05,REVIEW: fraud or marketing?
e01481,Find out what you really want by looking at what you envy in others. Your envious feelings can be used to unearth your secret hopes.,scam,other_scam,exais,2014-02-05,REVIEW: fraud or marketing?
e01482,Remember to show your support and appreciation for the people who place their hope in you. These are the most important people in your life.,scam,other_scam,exais,2014-01-05,REVIEW: fraud or marketing?
e01483,To be successful you need friends but to be very successful you need enemies.,scam,other_scam,exais,2014-01-05,REVIEW: fraud or marketing?
e01484,When your mind is unsteady it is impossible to have a true vision.,scam,other_scam,exais,2014-30-04,REVIEW: fraud or marketing?
e01485,"There is no single ingredient alone for happiness, it can come from so many small things.",scam,other_scam,exais,2014-30-04,REVIEW: fraud or marketing?
e01486,"You cannot chase happiness, it is not something you pursue. Happiness is not something outside, it is inside you.",scam,other_scam,exais,2014-29-04,REVIEW: fraud or marketing?
e01487,"Whenever you find that society is in conflict with nature, choose the nature no matter whatever the cost. You will never be a loser.",scam,other_scam,exais,2014-29-04,REVIEW: fraud or marketing?
e01488,We cannot do our part unless we have unlocked the door and found something within us.,scam,other_scam,exais,2014-28-04,REVIEW: fraud or marketing?
